SICRO;GO;10-2020;E9051;144.6628;83.8659;142.6118;81.8149;;20
SICRO;GO;10-2020;E9052;145.2551;62.4743;143.2041;60.4233;;20
SICRO;GO;10-2020;E9053;47.4902;31.3739;44.8266;28.7103;;20
SICRO;GO;10-2020;E9054;168.4005;104.3116;166.3495;102.2606;;20
SICRO;GO;10-2020;E9055;51.8501;33.9368;51.8501;33.9368;;20
SICRO;GO;10-2020;E9056;97.0965;87.6187;87.6157;78.1379;;20
SICRO;GO;10-2020;E9057;24.3198;22.4189;21.9956;20.0947;;20
SICRO;GO;10-2020;E9058;30.7919;25.1067;28.4677;22.7825;;20
SICRO;GO;10-2020;E9059;97.0965;87.6187;87.6157;78.1379;;20
SICRO;GO;10-2020;E9060;49.6174;49.1415;44.2902;43.8143;;20
SICRO;GO;10-2020;E9061;0.1420;0.0893;0.1420;0.0893;;20
SICRO;GO;10-2020;E9062;0.7348;0.4589;0.7348;0.4589;;20
SICRO;GO;10-2020;E9063;1901.0350;956.0103;1896.8989;951.8742;;20
SICRO;GO;10-2020;E9064;0.7838;0.5252;0.7838;0.5252;;20
SICRO;GO;10-2020;E9065;1541.1375;837.1505;1537.0014;833.0144;;20
SICRO;GO;10-2020;E9066;9.5520;1.7725;9.5520;1.7725;;20
SICRO;GO;10-2020;E9067;178.7404;93.4764;176.6894;91.4254;;20
SICRO;GO;10-2020;E9068;392.5199;187.0214;389.1076;183.6091;;20
SICRO;GO;10-2020;E9069;6.1407;0.4472;6.1407;0.4472;;20
SICRO;GO;10-2020;E9070;32.5874;27.9652;30.5364;25.9142;;20
SICRO;GO;10-2020;E9071;0.3065;0.2054;0.3065;0.2054;;20
SICRO;GO;10-2020;E9072;550.5766;191.5684;546.4405;187.4323;;20
SICRO;GO;10-2020;E9073;106.5419;41.5009;104.4909;39.4499;;20
SICRO;GO;10-2020;E9074;17.8399;11.3331;17.8399;11.3331;;20
SICRO;GO;10-2020;E9075;0.0648;0.0435;0.0648;0.0435;;20
SICRO;GO;10-2020;E9076;31.6088;27.5624;29.5578;25.5114;;20
SICRO;GO;10-2020;E9077;992.4322;482.4893;989.0199;479.0770;;20
SICRO;GO;10-2020;E9078;140.2188;103.3239;136.0827;99.1878;;20
SICRO;GO;10-2020;E9079;9.7078;5.3159;9.7078;5.3159;;20
SICRO;GO;10-2020;E9080;141.4326;100.5132;139.3816;98.4622;;20
SICRO;GO;10-2020;E9081;29.1736;26.0105;27.1226;23.9595;;20
SICRO;GO;10-2020;E9083;19.0145;13.3057;19.0145;13.3057;;20
SICRO;GO;10-2020;E9084;27.6861;19.3738;27.6861;19.3738;;20
SICRO;GO;10-2020;E9085;15.1133;10.5758;15.1133;10.5758;;20
SICRO;GO;10-2020;E9086;113.9172;45.2943;111.8662;43.2433;;20
SICRO;GO;10-2020;E9089;6.4380;0.3489;6.4380;0.3489;;20
SICRO;GO;10-2020;E9091;376.7608;133.6769;362.0333;118.9494;;20
SICRO;GO;10-2020;E9093;23.9657;3.2323;23.9657;3.2323;;20
SICRO;GO;10-2020;E9094;1680.9215;803.0972;1677.5305;799.7062;;20
SICRO;GO;10-2020;E9095;2682.1001;1289.3056;2678.7091;1285.9146;;20
SICRO;GO;10-2020;E9096;94.8479;46.2239;91.4356;42.8116;;20
SICRO;GO;10-2020;E9101;19.8702;3.8538;19.8702;3.8538;;20
SICRO;GO;10-2020;E9102;31.0924;23.2542;29.0414;21.2032;;20
SICRO;GO;10-2020;E9103;30.3717;22.8595;28.3207;20.8085;;20
SICRO;GO;10-2020;E9105;568.9412;197.8383;554.2137;183.1108;;20
SICRO;GO;10-2020;E9106;48.9031;32.6281;46.5789;30.3039;;20
SICRO;GO;10-2020;E9107;4.1649;0.6192;4.1649;0.6192;;20
SICRO;GO;10-2020;E9108;638.5534;278.7688;630.2812;270.4966;;20
SICRO;GO;10-2020;E9110;253.8698;108.2330;250.4575;104.8207;;20
SICRO;GO;10-2020;E9111;52.9192;36.7680;50.8682;34.7170;;20
SICRO;GO;10-2020;E9112;3.6075;2.3612;3.6075;2.3612;;20
SICRO;GO;10-2020;E9113;22.2191;14.5428;22.2191;14.5428;;20
SICRO;GO;10-2020;E9116;0.7672;0.5021;0.7672;0.5021;;20
SICRO;GO;10-2020;E9117;191.8250;80.4519;188.4127;77.0396;;20
SICRO;GO;10-2020;E9118;115.3529;50.8536;113.3019;48.8026;;20
SICRO;GO;10-2020;E9119;127.3618;57.5346;123.9495;54.1223;;20
SICRO;GO;10-2020;E9120;231.7707;86.7221;229.7197;84.6711;;20
SICRO;GO;10-2020;E9121;30.3476;25.2344;28.2966;23.1834;;20
SICRO;GO;10-2020;E9122;753.8604;372.1548;750.4481;368.7425;;20
SICRO;GO;10-2020;E9125;51.6622;30.3556;49.2539;27.9473;;20
SICRO;GO;10-2020;E9126;3907.7816;1190.5755;3900.1706;1182.9645;;20
SICRO;GO;10-2020;E9127;259.6604;120.3787;256.2481;116.9664;;20
SICRO;GO;10-2020;E9134;128.4573;40.6910;125.9786;38.2123;;20
SICRO;GO;10-2020;E9141;11.8734;7.4669;11.8734;7.4669;;20
SICRO;GO;10-2020;E9142;28.0266;14.4272;28.0266;14.4272;;20
SICRO;GO;10-2020;E9143;14.6074;9.1862;14.6074;9.1862;;20
SICRO;GO;10-2020;E9144;29.7577;26.1559;27.7067;24.1049;;20
SICRO;GO;10-2020;E9148;43.9679;39.6512;39.8318;35.5151;;20
SICRO;GO;10-2020;E9149;51.0341;22.5981;51.0341;22.5981;;20
SICRO;GO;10-2020;E9151;524.6188;238.7982;520.4827;234.6621;;20
SICRO;GO;10-2020;E9154;62.7092;39.8342;60.6582;37.7832;;20
SICRO;GO;10-2020;E9155;10.0132;5.8771;10.0132;5.8771;;20
SICRO;GO;10-2020;E9156;3.9727;0.2900;3.9727;0.2900;;20
SICRO;GO;10-2020;E9157;1210.2887;195.2734;1206.8377;191.8224;;20
SICRO;GO;10-2020;E9158;1210.2887;195.2734;1206.8377;191.8224;;20
SICRO;GO;10-2020;E9159;9.9133;6.6193;9.9133;6.6193;;20
SICRO;GO;10-2020;E9160;10.0506;6.7110;10.0506;6.7110;;20
SICRO;GO;10-2020;E9161;17.4448;12.2073;17.4448;12.2073;;20
SICRO;GO;10-2020;E9162;19.0145;13.3057;19.0145;13.3057;;20
SICRO;GO;10-2020;E9163;18.7604;13.1279;18.7604;13.1279;;20
SICRO;GO;10-2020;E9164;17.3529;12.1430;17.3529;12.1430;;20
SICRO;GO;10-2020;E9167;134.0879;67.5190;129.9518;63.3829;;20
SICRO;GO;10-2020;E9168;217.6401;101.2863;214.2278;97.8740;;20
SICRO;GO;10-2020;E9200;235.6183;114.2126;231.1850;109.7793;;20
SICRO;GO;10-2020;E9203;385.7250;176.6177;381.2917;172.1844;;20
SICRO;GO;10-2020;E9204;448.0334;213.9451;443.6001;209.5118;;20
SICRO;GO;10-2020;E9205;127.7186;74.7691;127.7186;74.7691;;20
SICRO;GO;10-2020;E9206;7.9334;4.0805;7.9334;4.0805;;20
SICRO;GO;10-2020;E9207;0.5438;0.2797;0.5438;0.2797;;20
SICRO;GO;10-2020;E9209;26.3820;25.1175;23.7876;22.5231;;20
SICRO;GO;10-2020;E9213;1388.3627;592.3392;1382.9885;586.9650;;20
SICRO;GO;10-2020;E9251;3.8299;1.9699;3.8299;1.9699;;20
SICRO;GO;10-2020;E9252;0.4805;0.3145;0.4805;0.3145;;20
SICRO;GO;10-2020;E9253;3.8797;2.1680;3.8797;2.1680;;20
SICRO;GO;10-2020;E9254;0.7946;0.4440;0.7946;0.4440;;20
SICRO;GO;10-2020;E9255;2.6772;1.3770;2.6772;1.3770;;20
SICRO;GO;10-2020;E9501;60.3652;36.9565;60.3652;36.9565;;20
SICRO;GO;10-2020;E9502;179.2701;89.0783;175.8578;85.6660;;20
SICRO;GO;10-2020;E9503;85.1614;56.3110;83.1104;54.2600;;20
SICRO;GO;10-2020;E9505;55.8791;39.9477;53.8281;37.8967;;20
SICRO;GO;10-2020;E9507;9.1989;5.5950;9.1989;5.5950;;20
SICRO;GO;10-2020;E9510;1.5259;0.9342;1.5259;0.9342;;20
SICRO;GO;10-2020;E9511;228.0849;106.6792;224.6726;103.2669;;20
SICRO;GO;10-2020;E9512;46.1742;25.4408;43.7659;23.0325;;20
SICRO;GO;10-2020;E9513;66.5976;11.8804;66.5976;11.8804;;20
SICRO;GO;10-2020;E9514;176.2644;67.4894;172.8521;64.0771;;20
SICRO;GO;10-2020;E9515;186.4127;85.5879;183.0004;82.1756;;20
SICRO;GO;10-2020;E9516;827.2255;392.7177;823.8132;389.3054;;20
SICRO;GO;10-2020;E9517;183.3217;27.4094;183.3217;27.4094;;20
SICRO;GO;10-2020;E9518;2.3151;1.5239;2.3151;1.5239;;20
SICRO;GO;10-2020;E9519;35.7480;21.3707;33.6970;19.3197;;20
SICRO;GO;10-2020;E9521;2.5535;0.1163;2.5535;0.1163;;20
SICRO;GO;10-2020;E9522;13.4217;8.0366;13.4217;8.0366;;20
SICRO;GO;10-2020;E9523;811.9317;339.4048;808.5194;335.9925;;20
SICRO;GO;10-2020;E9524;165.7011;71.8914;162.2888;68.4791;;20
SICRO;GO;10-2020;E9525;107.5055;82.9972;103.4035;78.8952;;20
SICRO;GO;10-2020;E9526;94.0753;50.6644;90.6630;47.2521;;20
SICRO;GO;10-2020;E9527;22.3726;21.1081;20.3216;19.0571;;20
SICRO;GO;10-2020;E9528;86.4644;40.6850;84.4134;38.6340;;20
SICRO;GO;10-2020;E9529;371.6725;226.5701;369.6215;224.5191;;20
SICRO;GO;10-2020;E9530;136.1427;59.3568;132.7304;55.9445;;20
SICRO;GO;10-2020;E9532;7.3863;3.7991;7.3863;3.7991;;20
SICRO;GO;10-2020;E9535;20.4406;20.2085;18.3896;18.1575;;20
SICRO;GO;10-2020;E9536;79.4469;33.0468;75.6031;29.2030;;20
SICRO;GO;10-2020;E9538;3.2462;1.9004;3.2462;1.9004;;20
SICRO;GO;10-2020;E9539;36.1351;32.2933;33.3421;29.5003;;20
SICRO;GO;10-2020;E9540;180.2098;71.0076;176.7975;67.5953;;20
SICRO;GO;10-2020;E9541;395.4130;139.6060;392.0007;136.1937;;20
SICRO;GO;10-2020;E9544;6.3881;3.9109;6.3881;3.9109;;20
SICRO;GO;10-2020;E9545;166.4574;72.6760;162.3213;68.5399;;20
SICRO;GO;10-2020;E9547;0.0795;0.0409;0.0795;0.0409;;20
SICRO;GO;10-2020;E9548;0.1783;0.0976;0.1783;0.0976;;20
SICRO;GO;10-2020;E9551;0.9634;0.6306;0.9634;0.6306;;20
SICRO;GO;10-2020;E9552;1.4731;0.9264;1.4731;0.9264;;20
SICRO;GO;10-2020;E9553;3.7557;2.4582;3.7557;2.4582;;20
SICRO;GO;10-2020;E9556;5.2602;0.6651;5.2602;0.6651;;20
SICRO;GO;10-2020;E9558;18.6083;11.8213;18.6083;11.8213;;20
SICRO;GO;10-2020;E9559;36.2155;18.8602;36.2155;18.8602;;20
SICRO;GO;10-2020;E9560;196.1187;54.0684;193.6400;51.5897;;20
SICRO;GO;10-2020;E9561;3.4322;2.1584;3.4322;2.1584;;20
SICRO;GO;10-2020;E9562;6.2304;3.9181;6.2304;3.9181;;20
SICRO;GO;10-2020;E9563;549.5682;262.3531;546.1559;258.9408;;20
SICRO;GO;10-2020;E9565;399.4798;141.3865;396.0675;137.9742;;20
SICRO;GO;10-2020;E9566;379.7346;171.4428;375.5985;167.3067;;20
SICRO;GO;10-2020;E9567;11.0501;1.1199;11.0501;1.1199;;20
SICRO;GO;10-2020;E9568;0.1482;0.0932;0.1482;0.0932;;20
SICRO;GO;10-2020;E9569;278.9276;133.8893;270.6554;125.6171;;20
SICRO;GO;10-2020;E9574;440.5000;206.4117;437.0877;202.9994;;20
SICRO;GO;10-2020;E9576;167.8099;79.1710;164.3976;75.7587;;20
SICRO;GO;10-2020;E9577;117.5894;30.6553;115.5384;28.6043;;20
SICRO;GO;10-2020;E9578;3.4311;2.0086;3.4311;2.0086;;20
SICRO;GO;10-2020;E9580;574.7199;196.8267;570.5838;192.6906;;20
SICRO;GO;10-2020;E9581;179.2648;71.5508;175.8525;68.1385;;20
SICRO;GO;10-2020;E9583;8.2407;5.0451;8.2407;5.0451;;20
SICRO;GO;10-2020;E9584;115.9335;59.4979;112.5212;56.0856;;20
SICRO;GO;10-2020;E9585;24.6542;20.7044;22.6032;18.6534;;20
SICRO;GO;10-2020;E9586;5.9283;0.2868;5.9283;0.2868;;20
SICRO;GO;10-2020;E9588;620.0215;246.8231;615.8854;242.6870;;20
SICRO;GO;10-2020;E9589;152.7742;82.8422;149.3619;79.4299;;20
SICRO;GO;10-2020;E9590;61.9698;49.8888;57.8337;45.7527;;20
SICRO;GO;10-2020;E9591;15.0281;0.9775;15.0281;0.9775;;20
SICRO;GO;10-2020;E9593;3049.2299;1022.6999;3031.7171;1005.1871;;20
SICRO;GO;10-2020;E9594;3620.2189;1208.4817;3600.3819;1188.6447;;20
SICRO;GO;10-2020;E9595;7090.1009;2295.5873;7070.2639;2275.7503;;20
SICRO;GO;10-2020;E9596;9329.2885;3033.2507;9294.6818;2998.6440;;20
SICRO;GO;10-2020;E9597;10698.8274;3419.1942;10659.3117;3379.6785;;20
SICRO;GO;10-2020;E9598;12746.9367;4012.1609;12707.4210;3972.6452;;20
SICRO;GO;10-2020;E9599;46.2984;41.2359;42.1623;37.0998;;20
SICRO;GO;10-2020;E9601;242.0884;38.6555;238.2446;34.8117;;20
SICRO;GO;10-2020;E9603;316.7225;155.2109;301.9950;140.4834;;20
SICRO;GO;10-2020;E9606;493.4345;139.4873;478.7070;124.7598;;20
SICRO;GO;10-2020;E9607;193.9269;128.7462;189.7908;124.6101;;20
SICRO;GO;10-2020;E9609;102.0465;46.7322;96.7597;41.4454;;20
SICRO;GO;10-2020;E9610;19.0618;4.7032;19.0618;4.7032;;20
SICRO;GO;10-2020;E9611;564.3902;347.2765;560.2541;343.1404;;20
SICRO;GO;10-2020;E9612;51.8607;46.1755;47.2123;41.5271;;20
SICRO;GO;10-2020;E9613;359.2706;162.4328;355.1345;158.2967;;20
SICRO;GO;10-2020;E9614;0.8705;0.4767;0.8705;0.4767;;20
SICRO;GO;10-2020;E9615;126.7007;83.3077;123.2884;79.8954;;20
SICRO;GO;10-2020;E9617;44.8442;38.1112;41.4319;34.6989;;20
SICRO;GO;10-2020;E9618;703.6819;295.6202;691.5392;283.4775;;20
SICRO;GO;10-2020;E9619;859.0255;339.7715;846.8828;327.6288;;20
SICRO;GO;10-2020;E9620;69.0572;40.9979;66.7330;38.6737;;20
SICRO;GO;10-2020;E9621;64.7200;39.0211;62.6690;36.9701;;20
SICRO;GO;10-2020;E9622;4.4141;2.6038;4.4141;2.6038;;20
SICRO;GO;10-2020;E9623;9.0842;5.3586;9.0842;5.3586;;20
SICRO;GO;10-2020;E9624;20197.5977;6232.2271;20143.6151;6178.2445;;20
SICRO;GO;10-2020;E9625;29068.2731;8854.2085;29011.8502;8797.7856;;20
SICRO;GO;10-2020;E9626;37975.9571;11475.2004;37917.2100;11416.4533;;20
SICRO;GO;10-2020;E9627;218.2201;62.3029;213.3111;57.3939;;20
SICRO;GO;10-2020;E9628;2.6712;1.5638;2.6712;1.5638;;20
SICRO;GO;10-2020;E9630;0.5336;0.2922;0.5336;0.2922;;20
SICRO;GO;10-2020;E9631;50.3486;43.4022;46.2125;39.2661;;20
SICRO;GO;10-2020;E9632;8.7378;5.1153;8.7378;5.1153;;20
SICRO;GO;10-2020;E9633;10.3864;6.0804;10.3864;6.0804;;20
SICRO;GO;10-2020;E9634;11.3108;6.6216;11.3108;6.6216;;20
SICRO;GO;10-2020;E9635;438.3042;145.3202;430.6932;137.7092;;20
SICRO;GO;10-2020;E9636;564.3716;157.9353;556.7606;150.3243;;20
SICRO;GO;10-2020;E9637;898.0075;244.2216;888.0723;234.2864;;20
SICRO;GO;10-2020;E9638;1423.7757;327.2458;1413.8405;317.3106;;20
SICRO;GO;10-2020;E9639;345.6566;153.0200;330.9291;138.2925;;20
SICRO;GO;10-2020;E9640;16.4907;4.3482;16.4907;4.3482;;20
SICRO;GO;10-2020;E9641;29.1669;5.8913;29.1669;5.8913;;20
SICRO;GO;10-2020;E9642;168.9323;92.5266;165.5200;89.1143;;20
SICRO;GO;10-2020;E9643;0.3528;0.2309;0.3528;0.2309;;20
SICRO;GO;10-2020;E9646;25.6159;5.7254;25.6159;5.7254;;20
SICRO;GO;10-2020;E9647;6.7527;0.6836;6.7527;0.6836;;20
SICRO;GO;10-2020;E9648;164.4408;25.7199;164.4408;25.7199;;20
SICRO;GO;10-2020;E9649;49.3901;10.2211;49.3901;10.2211;;20
SICRO;GO;10-2020;E9650;373.8428;168.8487;369.7067;164.7126;;20
SICRO;GO;10-2020;E9651;371.4159;170.1503;367.2798;166.0142;;20
SICRO;GO;10-2020;E9652;270.4628;37.1103;270.4628;37.1103;;20
SICRO;GO;10-2020;E9653;351.6456;161.4457;347.5095;157.3096;;20
SICRO;GO;10-2020;E9654;351.6456;161.4457;347.5095;157.3096;;20
SICRO;GO;10-2020;E9656;349.9496;160.6990;345.8135;156.5629;;20
SICRO;GO;10-2020;E9657;349.9496;160.6990;345.8135;156.5629;;20
SICRO;GO;10-2020;E9659;26.2627;24.0149;24.2117;21.9639;;20
SICRO;GO;10-2020;E9660;341.4990;156.9783;337.3629;152.8422;;20
SICRO;GO;10-2020;E9661;39.2785;7.5000;39.2785;7.5000;;20
SICRO;GO;10-2020;E9662;0.7841;0.4033;0.7841;0.4033;;20
SICRO;GO;10-2020;E9664;327.2465;148.8907;323.1104;144.7546;;20
SICRO;GO;10-2020;E9668;2.6447;1.5482;2.6447;1.5482;;20
SICRO;GO;10-2020;E9671;129.1722;23.9072;129.1722;23.9072;;20
SICRO;GO;10-2020;E9673;146.7521;97.3562;141.1661;91.7702;;20
SICRO;GO;10-2020;E9674;73.8865;61.6101;68.3005;56.0241;;20
SICRO;GO;10-2020;E9675;0.6463;0.3324;0.6463;0.3324;;20
SICRO;GO;10-2020;E9676;177.4444;36.6169;173.6006;32.7731;;20
SICRO;GO;10-2020;E9677;21.0731;20.4397;19.0221;18.3887;;20
SICRO;GO;10-2020;E9678;923.3479;316.6579;919.2118;312.5218;;20
SICRO;GO;10-2020;E9681;164.5811;63.2194;161.1688;59.8071;;20
SICRO;GO;10-2020;E9682;75.4730;45.4512;72.0607;42.0389;;20
SICRO;GO;10-2020;E9684;70.7067;35.9868;68.2984;33.5785;;20
SICRO;GO;10-2020;E9685;134.4291;62.3978;131.0168;58.9855;;20
SICRO;GO;10-2020;E9689;841.2272;404.9017;837.0911;400.7656;;20
SICRO;GO;10-2020;E9691;43.7720;34.8638;41.7210;32.8128;;20
SICRO;GO;10-2020;E9692;24.2387;23.1770;22.1877;21.1260;;20
SICRO;GO;10-2020;E9694;23.3239;21.7156;21.2729;19.6646;;20
SICRO;GO;10-2020;E9697;98.2257;47.9679;94.8134;44.5556;;20
SICRO;GO;10-2020;E9700;313.4320;116.7798;309.2959;112.6437;;20
SICRO;GO;10-2020;E9701;22.8546;21.3512;20.8036;19.3002;;20
SICRO;GO;10-2020;E9702;44.0568;24.1248;44.0568;24.1248;;20
SICRO;GO;10-2020;E9703;2.6712;1.5638;2.6712;1.5638;;20
SICRO;GO;10-2020;E9704;24.3198;22.4189;21.9956;20.0947;;20
SICRO;GO;10-2020;E9705;21.4302;20.6786;19.3792;18.6276;;20
SICRO;GO;10-2020;E9706;22.0672;20.9510;20.0162;18.9000;;20
SICRO;GO;10-2020;E9707;21.0367;20.4210;18.9857;18.3700;;20
SICRO;GO;10-2020;E9708;28.5307;21.9750;26.4797;19.9240;;20
SICRO;GO;10-2020;E9710;2629.5207;1364.9475;2621.2485;1356.6753;;20
SICRO;GO;10-2020;E9712;1473.2170;747.7136;1464.9448;739.4414;;20
SICRO;GO;10-2020;E9714;456.8580;172.4486;453.4457;169.0363;;20
SICRO;GO;10-2020;E9716;36.5572;35.8055;32.4211;31.6694;;20
SICRO;GO;10-2020;E9717;0.1124;0.0736;0.1124;0.0736;;20
SICRO;GO;10-2020;E9718;812.6832;492.7636;804.4110;484.4914;;20
SICRO;GO;10-2020;E9719;0.2052;0.1312;0.2052;0.1312;;20
SICRO;GO;10-2020;E9720;36.2296;35.6355;32.0935;31.4994;;20
SICRO;GO;10-2020;E9721;37.5643;36.3281;33.4282;32.1920;;20
SICRO;GO;10-2020;E9722;39.0931;37.1215;34.9570;32.9854;;20
SICRO;GO;10-2020;E9723;39.8348;37.5064;35.6987;33.3703;;20
SICRO;GO;10-2020;E9724;40.1705;37.6806;36.0344;33.5445;;20
SICRO;GO;10-2020;E9725;40.5305;37.8674;36.3944;33.7313;;20
SICRO;GO;10-2020;E9726;46.2607;35.8718;42.8484;32.4595;;20
SICRO;GO;10-2020;E9727;64.5822;34.1061;64.5822;34.1061;;20
SICRO;GO;10-2020;E9729;3.4689;1.7922;3.4689;1.7922;;20
SICRO;GO;10-2020;E9730;7.7021;2.8609;7.7021;2.8609;;20
SICRO;GO;10-2020;E9732;19.2473;6.2488;19.2473;6.2488;;20
SICRO;GO;10-2020;E9733;20.1308;6.7032;20.1308;6.7032;;20
SICRO;GO;10-2020;E9734;31.8299;26.3733;29.7789;24.3223;;20
SICRO;GO;10-2020;E9735;9.4783;2.1505;9.4783;2.1505;;20
SICRO;GO;10-2020;E9736;7.0894;2.9925;7.0894;2.9925;;20
SICRO;GO;10-2020;E9738;18.9875;6.9325;18.9875;6.9325;;20
SICRO;GO;10-2020;E9740;0.0998;0.0758;0.0998;0.0758;;20
SICRO;GO;10-2020;E9745;119.1077;31.4902;117.0567;29.4392;;20
SICRO;GO;10-2020;E9746;21.6994;20.9829;19.6484;18.9319;;20
SICRO;GO;10-2020;E9747;21.7960;21.0437;19.7450;18.9927;;20
SICRO;GO;10-2020;E9748;20.3191;20.0544;18.2681;18.0034;;20
SICRO;GO;10-2020;E9749;20.7455;20.2697;18.6945;18.2187;;20
SICRO;GO;10-2020;E9755;309.7076;122.4796;307.6566;120.4286;;20
SICRO;GO;10-2020;E9756;68.2024;46.8341;66.1514;44.7831;;20
SICRO;GO;10-2020;E9758;170.1467;77.0031;166.0106;72.8670;;20
SICRO;GO;10-2020;E9760;1.9162;0.9856;1.9162;0.9856;;20
SICRO;GO;10-2020;E9761;0.3960;0.2318;0.3960;0.2318;;20
SICRO;GO;10-2020;E9762;135.8292;66.5077;132.4169;63.0954;;20
SICRO;GO;10-2020;E9763;22.7013;2.8105;22.7013;2.8105;;20
SICRO;GO;10-2020;E9766;27.7687;24.2387;25.7177;22.1877;;20
SICRO;GO;10-2020;E9768;148.4639;25.5308;148.4639;25.5308;;20
SICRO;GO;10-2020;E9769;57.4091;37.3959;55.3581;35.3449;;20
SICRO;GO;10-2020;E9775;378.1916;169.0843;374.7793;165.6720;;20
SICRO;GO;10-2020;E9776;78.6384;5.3457;78.6384;5.3457;;20
SICRO;GO;10-2020;E9777;283.5729;128.9814;280.1606;125.5691;;20
SICRO;GO;10-2020;E9778;171.1297;8.8833;171.1297;8.8833;;20
SICRO;GO;10-2020;E9779;56.7560;3.7568;56.7560;3.7568;;20
SICRO;GO;10-2020;E9780;53.0551;34.7233;51.0041;32.6723;;20
SICRO;GO;10-2020;E9781;93.0812;57.4765;91.0302;55.4255;;20
SICRO;GO;10-2020;E9782;26.7600;23.3647;24.7090;21.3137;;20
SICRO;GO;10-2020;E9784;94.4040;52.4398;92.3530;50.3888;;20
SICRO;GO;10-2020;E9785;304.3793;149.7311;300.9883;146.3401;;20
SICRO;GO;10-2020;E9788;23.6658;20.6283;21.6148;18.5773;;20
SICRO;GO;10-2020;E9789;0.2512;0.1644;0.2512;0.1644;;20
SICRO;GO;10-2020;E9790;67.7610;47.2989;63.6249;43.1628;;20
SICRO;GO;10-2020;E9793;748.7895;380.4681;744.6534;376.3320;;20
SICRO;GO;10-2020;E9795;333.4335;175.3898;330.0212;171.9775;;20
SICRO;GO;10-2020;E9797;1379.2274;583.2039;1375.0913;579.0678;;20
SICRO;GO;10-2020;E9798;306.0425;142.3426;302.6302;138.9303;;20
SICRO;GO;10-2020;E9013;253.8763;56.6184;251.3976;54.1397;;20
