SICRO,TO,07-2019,E9111,166059.7947,14.9454,2.9891,0.0000,14.9454,0.0000,18.8326,16.9190,
SICRO,TO,07-2019,E9112,21402.0397,1.9262,0.3852,0.0000,1.0701,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9113,146954.0731,13.2259,2.6452,0.0000,7.3477,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9116,3775.6900,0.3398,0.0680,0.0000,0.1888,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9117,501003.3577,50.1003,9.6622,0.0000,50.1003,63.8400,24.4479,21.8212,
SICRO,TO,07-2019,E9118,334016.3681,26.7213,6.0123,0.0000,26.7213,38.8500,18.8326,16.9190,
SICRO,TO,07-2019,E9119,308765.7053,21.6136,5.5578,0.0000,21.6136,48.4750,24.4479,21.8212,
SICRO,TO,07-2019,E9120,400000.0000,28.0000,7.2000,0.0000,28.0000,91.0000,18.8326,16.9190,
SICRO,TO,07-2019,E9121,144607.2615,9.6405,2.5306,0.0000,9.6405,0.0000,18.8326,16.9190,
SICRO,TO,07-2019,E9122,3690373.0324,246.0249,64.5815,0.0000,246.0249,67.9000,24.4479,21.8212,
SICRO,TO,07-2019,E9125,78716.9817,3.9358,1.3775,0.5740,3.9358,16.2750,22.1285,19.6755,
SICRO,TO,07-2019,E9126,64164135.5264,721.8465,505.2926,0.0000,1604.1034,665.0000,66.9215,57.0940,
SICRO,TO,07-2019,E9127,725365.9080,82.8990,13.9892,0.0000,103.6237,46.8650,24.4479,21.8212,
SICRO,TO,07-2019,E9134,318413.0730,13.6463,5.4585,2.2744,20.4694,73.8150,21.4315,19.1921,
SICRO,TO,07-2019,E9141,65283.3675,5.2227,1.1751,0.0000,3.2642,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9142,143703.1547,11.4963,2.5867,0.0000,7.1852,5.0091,0.0000,0.0000,
SICRO,TO,07-2019,E9143,79561.1933,6.3649,1.4321,0.0000,3.9781,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9144,132811.7731,5.3125,2.1914,0.0000,3.3203,0.0000,18.8326,16.9190,
SICRO,TO,07-2019,E9148,72168.6550,4.1239,1.2372,0.0000,4.1239,0.0000,33.5876,29.7843,
SICRO,TO,07-2019,E9149,199395.8342,15.9517,3.5891,0.0000,15.9517,6.9919,0.0000,0.0000,
SICRO,TO,07-2019,E9151,2780545.6200,158.8883,47.6665,0.0000,158.8883,107.1000,33.5876,29.7843,
SICRO,TO,07-2019,E9154,272315.9500,17.5060,4.6683,0.0000,5.8353,18.3750,18.8326,16.9190,
SICRO,TO,07-2019,E9155,50000.0000,3.2143,0.8571,0.0000,1.0714,2.5480,0.0000,0.0000,
SICRO,TO,07-2019,E9200,1100273.2267,77.0191,19.8049,0.0000,77.0191,59.6400,30.6082,27.1995,
SICRO,TO,07-2019,E9203,987354.3613,112.8405,19.0418,0.0000,141.0506,46.8650,30.6082,27.1995,
SICRO,TO,07-2019,E9204,1849645.5177,123.3097,32.3688,0.0000,123.3097,76.1250,30.6082,27.1995,
SICRO,TO,07-2019,E9205,770000.0000,61.6000,13.8600,0.0000,46.2000,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9206,35144.0767,2.8115,0.6326,0.0000,2.8115,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9207,3192.0881,0.2554,0.0575,0.0000,0.2554,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9209,16177.5917,1.2942,0.2912,0.0000,1.2942,0.0000,22.6838,20.2814,
SICRO,TO,07-2019,E9213,7416979.0731,494.4653,129.7971,0.0000,618.0816,171.2550,42.5287,37.5904,
SICRO,TO,07-2019,E9251,20685.7964,1.6549,0.3723,0.0000,1.6549,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9252,2865.0365,0.2579,0.0516,0.0000,0.1433,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9253,44300.0000,1.7720,0.7310,0.0000,1.5505,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9254,10940.0381,0.4376,0.1805,0.0000,0.3829,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9255,14454.6689,1.1564,0.2602,0.0000,1.1564,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9500,262812.7500,6.5703,4.1393,0.0000,3.2852,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9501,262448.9367,23.6204,4.7241,0.0000,15.7469,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9502,961473.9946,54.9414,16.4824,0.0000,41.2060,54.1450,24.4479,21.8212,
SICRO,TO,07-2019,E9503,806858.8502,32.2744,13.3132,0.0000,28.2401,0.0000,18.8326,16.9190,
SICRO,TO,07-2019,E9505,456234.6889,18.2494,7.5279,0.0000,15.9682,0.0000,18.8326,16.9190,
SICRO,TO,07-2019,E9507,33011.7545,4.9518,0.6602,0.0000,3.3012,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9510,9086.5918,0.8178,0.1636,0.0000,0.5452,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9511,1100273.2267,77.0191,19.8049,0.0000,77.0191,59.6400,24.4479,21.8212,
SICRO,TO,07-2019,E9512,45493.2663,2.7296,0.8189,0.3412,2.7296,17.7778,22.1285,19.6755,
SICRO,TO,07-2019,E9513,167021.7312,11.1348,2.9229,0.0000,11.1348,48.1950,0.0000,0.0000,
SICRO,TO,07-2019,E9514,566866.2570,32.3924,9.7177,0.0000,28.3433,86.4500,24.4479,21.8212,
SICRO,TO,07-2019,E9515,778749.5877,54.5125,14.0175,0.0000,54.5125,50.0500,24.4479,21.8212,
SICRO,TO,07-2019,E9516,3902384.1804,260.1589,68.2917,0.0000,260.1589,105.0000,24.4479,21.8212,
SICRO,TO,07-2019,E9517,391351.4723,26.0901,6.8487,0.0000,26.0901,143.9900,0.0000,0.0000,
SICRO,TO,07-2019,E9518,21217.9676,1.3640,0.3637,0.0000,0.7578,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9519,15931.6311,1.2745,0.2868,0.0000,0.9559,13.0445,18.8326,16.9190,
SICRO,TO,07-2019,E9521,2635.4553,0.1318,0.0452,0.0000,0.0941,2.3256,0.0000,0.0000,
SICRO,TO,07-2019,E9522,97135.5765,6.2444,1.6652,0.0000,2.0815,3.1850,0.0000,0.0000,
SICRO,TO,07-2019,E9523,4275481.5055,201.1991,71.6772,0.0000,226.3490,170.2400,24.4479,21.8212,
SICRO,TO,07-2019,E9524,711184.9227,35.5592,12.1917,0.0000,45.7190,48.8250,24.4479,21.8212,
SICRO,TO,07-2019,E9525,643325.3000,25.7330,10.6149,0.0000,16.0831,0.0000,37.6652,33.8380,
SICRO,TO,07-2019,E9526,242957.0334,17.0070,4.3732,0.0000,17.0070,26.3900,24.4479,21.8212,
SICRO,TO,07-2019,E9527,16177.5917,1.2942,0.2912,0.0000,1.2942,0.0000,18.8326,16.9190,
SICRO,TO,07-2019,E9528,202000.0000,16.1600,3.6360,0.0000,14.1400,31.5000,18.8326,16.9190,
SICRO,TO,07-2019,E9529,2261535.5920,150.7690,39.5769,0.0000,113.0768,0.0000,18.8326,16.9190,
SICRO,TO,07-2019,E9530,399018.6202,26.6012,6.9828,0.0000,26.6012,54.3200,24.4479,21.8212,
SICRO,TO,07-2019,E9532,35144.0767,2.8115,0.6326,0.0000,2.8115,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9535,3507.9301,0.3157,0.0631,0.0000,0.1754,0.0000,18.8326,16.9190,
SICRO,TO,07-2019,E9536,76883.1800,1.2013,0.4405,0.0000,1.3348,44.7240,28.9143,24.6620,
SICRO,TO,07-2019,E9537,349423.7682,24.4597,6.2896,0.0000,24.4597,31.6400,24.4479,21.8212,
SICRO,TO,07-2019,E9538,13658.0829,1.8211,0.4097,0.0000,1.3658,0.0000,0.0000,0.0000,
SICRO,TO,07-2019,E9539,129400.0000,8.3186,2.2183,0.0000,4.6214,0.0000,22.0141,18.8898,
SICRO,TO,07-2019,E9540,858366.8631,33.3809,14.3061,0.0000,47.6870,54.8800,24.4479,21.8212,
SICRO,TO,07-2019,E9541,2361515.8369,91.8367,39.3586,0.0000,131.1953,126.9100,24.4479,21.8212,
SICRO,TO,07-2019,E9544,36129.7238,3.2517,0.6503,0.0000,2.1678,0.0000,0.0000,0.0000,
